-0.739191,negative,0.155395,0.004081,0.370086,0.116602,0.136608,0,0,0,1,0,0,0,0,1
-0.818043,negative,0.102152,0.005386,0.78887,0.177587,0.102841,0,0,1,1,0,0,0,0,0
-0.625804,negative,0.455246,0.015012,0.451671,0.101004,0.086557,0,0,0,1,0,0,0,0,1
-0.471641,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,0,0,0
-0.268865,negative,0.183773,0.116317,0.088111,0.105109,0.146469,1,0,0,1,0,1,0,0,0
-0.575903,negative,0.165622,0.003005,0.854627,0.124569,0.088496,0,0,1,1,0,0,0,0,0
-0.878953,negative,0.501849,0.005808,0.243715,0.173056,0.13097,0,0,1,1,0,0,0,0,0
-0.342622,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,1,0,0
-0.399211,negative,0.073825,0.016742,0.262638,0.224782,0.164925,0,0,1,1,0,0,0,0,0
-0.880664,negative,0.310559,0.004341,0.660522,0.10358,0.269477,0,0,1,1,0,0,0,0,1
-0.655625,negative,0.201638,0.026482,0.678527,0.094698,0.020898,0,0,1,1,0,0,0,0,0
-0.910485,negative,0.173835,0.001257,0.757484,0.178647,0.120927,0,0,1,1,0,0,0,1,0
-0.408358,negative,0.104809,0.064237,0.092263,0.185155,0.076645,0,0,0,1,0,0,0,0,0
-0.708899,negative,0.139899,0.013421,0.606188,0.394893,0.069946,1,0,1,1,0,1,0,0,0
-0.325401,negative,0.031353,0.621527,0.066231,0.10022,0.027751,0,0,1,1,0,0,0,0,0
-0.929714,negative,0.203676,0.001888,0.744082,0.239271,0.116699,0,0,1,1,0,0,0,0,0
-0.833232,negative,0.371273,0.005428,0.689955,0.13927,0.1306,0,0,1,1,0,0,0,0,0
-0.729975,negative,0.185087,0.045444,0.224404,0.143307,0.211171,0,0,0,1,0,0,0,0,1
-0.799096,negative,0.238702,0.014064,0.301447,0.093681,0.436112,0,0,0,1,0,0,0,0,1
-0.872169,negative,0.441631,0.003697,0.53202,0.125642,0.270243,0,0,1,1,0,0,1,0,0
-0.958592,negative,0.426934,0.002512,0.692017,0.072032,0.120468,0,0,1,1,0,0,0,1,0
-0.921108,negative,0.065934,0.003819,0.189296,0.380893,0.483469,0,0,1,1,0,0,0,0,0
-0.351284,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,1,1
-0.606279,negative,0.093647,0.026959,0.253461,0.225694,0.171225,0,0,1,1,0,0,0,0,0
-0.576299,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,0,0,0
0,neutral,0.071554,0.006465,0.102901,0.342187,0.090347,0,0,0,1,0,1,0,0,0
0,neutral,0.120768,0.288055,0.149987,0.054591,0.073757,0,0,0,1,0,0,0,1,0
-0.748483,negative,0.101099,0.037473,0.108203,0.209587,0.088946,1,0,0,1,0,0,0,0,0
-0.503454,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.539334,negative,0.245722,0.013328,0.179113,0.039942,0.051489,0,0,0,1,0,0,0,1,0
-0.554134,negative,0.098331,0.039,0.105917,0.214093,0.089912,0,0,1,1,0,1,1,0,0
-0.695405,negative,0.105294,0.007136,0.736624,0.162103,0.097212,0,0,1,1,0,0,0,0,0
-0.671623,negative,0.101577,0.021297,0.135261,0.342109,0.18681,0,0,0,1,0,1,0,0,0
-0.866774,negative,0.13029,0.007225,0.764286,0.080462,0.127918,0,0,1,1,0,0,0,0,0
-0.561937,negative,0.078907,0.004436,0.454504,0.05514,0.065123,1,0,1,1,0,0,0,1,0
-0.446238,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,0,0
-0.628849,negative,0.054493,0.011214,0.331319,0.275742,0.080762,0,0,1,1,0,0,0,0,0
-0.884611,negative,0.271294,0.007406,0.384317,0.596096,0.098383,0,0,0,1,0,1,0,0,0
-0.665564,negative,0.172098,0.016572,0.133028,0.419637,0.077685,0,0,0,1,0,1,0,0,0
0,neutral,0.098331,0.039,0.105917,0.214093,0.089912,0,0,0,1,0,1,0,0,0
-0.800348,negative,0.345024,0.003964,0.103023,0.400007,0.415172,0,0,1,1,0,0,0,0,0
-0.882466,negative,0.230192,0.002019,0.769881,0.16762,0.105744,0,0,1,1,0,0,0,0,0
-0.957163,negative,0.178268,0.00195,0.716198,0.168684,0.283702,0,0,1,1,0,0,0,0,0
-0.856404,negative,0.118921,0.006545,0.839327,0.11879,0.144613,0,0,1,1,0,0,0,0,0
-0.890433,negative,0.118153,0.012144,0.852399,0.098928,0.126836,0,0,1,1,0,0,0,0,0
-0.623208,negative,0.125165,0.039281,0.116924,0.211987,0.121499,1,0,0,1,0,0,0,0,0
-0.899213,negative,0.338404,0.003898,0.449628,0.22075,0.222543,0,0,1,1,0,0,0,0,0
-0.848844,negative,0.185093,0.00679,0.126937,0.195345,0.068507,1,0,0,1,0,1,0,0,0
-0.837468,negative,0.376504,0.021376,0.356067,0.063955,0.054328,0,0,0,1,0,0,0,1,0
-0.399663,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,0,0,0
-0.730511,negative,0.111253,0.03387,0.12396,0.200037,0.090849,0,0,0,1,0,0,1,0,0
-0.843338,negative,0.276226,0.040977,0.135369,0.562522,0.097159,0,0,0,1,0,1,0,0,0
0.347992,positive,0.173973,0.051529,0.229453,0.460201,0.090081,1,0,0,1,0,0,0,0,0
-0.746699,negative,0.340323,0.007671,0.146193,0.310534,0.510343,0,0,0,1,0,1,0,0,0
-0.869816,negative,0.107242,0.004852,0.792703,0.173258,0.1032,0,0,1,1,0,0,1,0,0
-0.603552,negative,0.142429,0.078058,0.11757,0.197564,0.084665,0,0,1,1,0,0,0,0,0
-0.906137,negative,0.112466,0.001322,0.799794,0.238317,0.120437,0,0,1,1,0,0,0,0,0
0,neutral,0.148831,0.179551,0.091248,0.074744,0.088473,0,0,0,1,0,0,1,0,0
-0.58454,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.500682,negative,0.054493,0.011214,0.331319,0.275742,0.080762,0,0,1,1,0,0,0,0,0
-0.238293,negative,0.069005,0.059705,0.088105,0.207761,0.074408,0,0,0,1,0,0,0,1,0
-0.269809,negative,0.178242,0.104744,0.123451,0.074541,0.06906,0,0,1,1,0,0,0,0,0
0,neutral,0.14739,0.059847,0.096943,0.146187,0.051743,0,0,0,1,0,0,0,0,0
-0.515899,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,1,0
-0.549494,negative,0.098331,0.039,0.105917,0.214093,0.089912,1,0,0,1,0,1,0,0,0
-0.846101,negative,0.190073,0.013358,0.756374,0.114417,0.165116,0,0,1,1,0,0,0,0,1
-0.78933,negative,0.574538,0.026498,0.100064,0.184464,0.132955,0,0,0,1,0,1,0,0,0
-0.687423,negative,0.134089,0.008374,0.755242,0.165609,0.115491,0,0,1,1,0,0,0,0,0
-0.801626,negative,0.157475,0.035066,0.151613,0.491633,0.135064,0,0,0,1,0,1,0,0,0
0,neutral,0.026098,0.022211,0.461942,0.116407,0.17289,0,0,1,1,0,0,0,0,0
-0.780325,negative,0.240788,0.051219,0.161397,0.245786,0.057283,1,0,0,1,0,0,0,0,0
-0.744995,negative,0.29499,0.003902,0.706956,0.130096,0.165902,0,0,1,1,0,0,0,0,1
-0.471641,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,0,0,0
-0.87129,negative,0.127899,0.01929,0.131638,0.121749,0.13136,1,0,0,1,0,0,0,0,0
-0.838697,negative,0.442725,0.000509,0.519954,0.064804,0.342458,0,0,0,1,0,0,0,0,1
-0.43116,negative,0.126917,0.037678,0.119209,0.211168,0.118631,1,0,0,1,0,0,0,0,0
-0.850465,negative,0.379086,0.020628,0.340268,0.321387,0.127427,0,0,0,1,0,0,0,1,0
-0.871996,negative,0.323382,0.133757,0.272921,0.391387,0.050395,0,0,1,1,0,0,0,0,0
-0.450215,negative,0.125165,0.039281,0.116924,0.211987,0.121499,1,0,0,1,0,0,0,0,0
-0.662758,negative,0.158126,0.11856,0.416279,0.053336,0.064076,0,0,1,1,0,0,0,0,0
-0.885654,negative,0.391284,0.020537,0.320619,0.021347,0.018787,0,0,0,1,0,0,0,0,1
-0.579401,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,1,0,0
-0.611556,negative,0.277839,0.044237,0.01535,0.069897,0.028834,0,0,0,1,0,1,1,0,0
-0.89072,negative,0.136246,0.008272,0.859287,0.124594,0.106602,0,0,1,1,0,0,0,0,0
-0.553489,negative,0.0997,0.043581,0.114104,0.164491,0.076423,0,0,1,1,0,0,0,0,1
-0.415842,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,1,0
-0.836743,negative,0.120491,0.008835,0.816283,0.165253,0.099805,0,0,1,1,0,0,0,0,0
-0.580544,negative,0.496014,0.01925,0.172329,0.256339,0.104649,0,0,1,1,0,0,0,1,1
-0.883282,negative,0.230804,0.000994,0.086366,0.41144,0.584633,0,0,0,1,0,1,0,0,0
-0.747072,negative,0.137681,0.003312,0.697727,0.167388,0.13285,0,0,1,1,0,0,0,0,0
-0.637152,negative,0.10487,0.011269,0.176903,0.503385,0.079657,0,0,0,1,0,1,0,0,0
-0.371865,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,0,0
-0.63268,negative,0.096824,0.040232,0.103715,0.215631,0.091,0,0,1,1,0,0,0,0,0
-0.337121,negative,0.584187,0.124429,0.194697,0.147371,0.099337,0,0,1,1,0,0,0,0,0
-0.845475,negative,0.108151,0.006649,0.905132,0.086788,0.097231,0,0,1,1,0,0,0,0,1
-0.818671,negative,0.298211,0.015244,0.357724,0.080951,0.162564,0,0,0,1,0,0,0,0,1
-0.815513,negative,0.092355,0.014276,0.114126,0.112221,0.078875,1,0,0,1,0,0,0,0,0
-0.898615,negative,0.400818,0.002878,0.129233,0.459113,0.165899,0,0,0,1,0,1,0,0,0
-0.835653,negative,0.504097,0.15346,0.318969,0.016068,0.100762,0,0,0,1,0,0,0,1,0
-0.688054,negative,0.454378,0.091831,0.399399,0.155751,0.156266,0,0,1,1,0,0,0,0,0
-0.792394,negative,0.108187,0.050092,0.105053,0.19185,0.089788,0,0,1,1,0,0,0,0,0
-0.418821,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,1,0,0,0
-0.476208,negative,0.098331,0.039,0.105917,0.214093,0.089912,0,0,0,1,0,0,0,0,1
-0.201545,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.558188,negative,0.125165,0.039281,0.116924,0.211987,0.121499,1,0,0,1,0,0,0,0,0
-0.656429,negative,0.108806,0.033014,0.115875,0.206436,0.091163,0,0,1,1,0,0,0,0,0
-0.769453,negative,0.10987,0.011952,0.78337,0.115673,0.080367,0,0,1,1,0,0,0,0,0
-0.792289,negative,0.071805,0.013892,0.080673,0.464007,0.072264,0,0,0,1,0,1,0,0,0
-0.859631,negative,0.293355,0.00385,0.484935,0.109807,0.072019,0,0,0,1,0,0,0,0,1
-0.656773,negative,0.108806,0.033014,0.115875,0.206436,0.091163,0,0,0,1,0,1,0,0,0
-0.817664,negative,0.245614,0.001247,0.450915,0.094192,0.419682,0,0,0,1,0,0,0,1,0
-0.550644,negative,0.098331,0.039,0.105917,0.214093,0.089912,0,0,0,1,0,1,1,0,0
-0.611453,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,1
-0.717611,negative,0.102152,0.005386,0.78887,0.177587,0.102841,0,0,1,1,0,0,0,0,1
-0.52882,negative,0.104611,0.005775,0.783735,0.176519,0.103112,0,0,1,1,0,1,0,0,0
-0.882128,negative,0.114048,0.008388,0.65724,0.191094,0.261267,0,0,1,1,0,0,0,0,0
-0.834975,negative,0.094186,0.029352,0.11975,0.556814,0.198735,0,0,0,1,0,1,0,0,0
-0.852666,negative,0.108187,0.050092,0.105053,0.19185,0.089788,0,0,1,1,0,0,1,0,0
-0.494615,negative,0.208188,0.129605,0.117648,0.208297,0.188062,0,0,0,1,0,0,0,0,1
-0.87201,negative,0.348914,0.009329,0.456187,0.062378,0.193639,0,0,1,1,0,0,0,0,1
-0.835588,negative,0.246768,0.015306,0.440361,0.10181,0.213866,0,0,0,1,0,0,0,1,1
-0.853335,negative,0.115769,0.005213,0.814674,0.16234,0.111694,0,0,1,1,0,0,0,0,0
-0.875834,negative,0.10816,0.003651,0.705027,0.077427,0.074182,0,0,1,1,0,0,0,1,0
-0.906219,negative,0.139343,0.008103,0.870537,0.105088,0.100694,0,0,1,1,0,0,0,0,0
-0.934296,negative,0.161092,0.0169,0.191436,0.083469,0.082296,0,0,0,1,0,0,0,1,0
-0.784519,negative,0.07991,0.004448,0.084096,0.385788,0.684826,0,0,1,1,0,0,0,0,0
-0.780181,negative,0.309978,0.002736,0.488421,0.24132,0.194987,0,0,1,1,0,0,0,0,0
-0.671144,negative,0.384872,0.116635,0.18969,0.122321,0.076632,0,0,0,1,0,0,0,1,0
-0.413716,negative,0.209158,0.082051,0.089811,0.172323,0.151005,0,0,0,1,0,0,0,1,0
-0.805518,negative,0.092355,0.014276,0.114126,0.112221,0.078875,1,0,0,1,0,0,0,0,0
-0.725519,negative,0.076871,0.01585,0.151394,0.368858,0.115131,1,0,1,1,0,0,0,1,0
-0.913963,negative,0.257125,0.011409,0.418204,0.118717,0.055773,1,0,0,1,0,0,0,1,0
-0.8538,negative,0.161485,0.014623,0.727537,0.186108,0.158919,0,0,1,1,0,0,0,0,0
-0.718618,negative,0.120213,0.00966,0.877351,0.090076,0.098414,1,0,1,1,0,0,0,0,0
-0.845898,negative,0.074276,0.024331,0.231911,0.491584,0.155974,0,0,0,1,0,0,1,0,0
-0.620311,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,0,1
-0.497178,negative,0.228693,0.022764,0.201751,0.328062,0.190135,0,0,0,1,0,1,0,0,1
-0.872651,negative,0.158655,0.0029,0.81764,0.171227,0.124572,0,0,1,1,0,0,0,0,0
-0.770446,negative,0.103664,0.012978,0.090999,0.470338,0.083439,0,0,0,1,0,1,0,0,0
-0.805692,negative,0.070774,0.015314,0.294285,0.290765,0.203395,0,0,1,1,0,0,0,0,0
-0.498346,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,1,0
0.754626,positive,0.119152,0.062375,0.104349,0.037899,0.216666,0,0,1,1,0,0,0,0,0
-0.603307,negative,0.099461,0.042534,0.114129,0.164983,0.076142,0,0,1,1,0,0,1,0,1
-0.515701,negative,0.269411,0.009278,0.370713,0.070975,0.152193,0,0,0,1,0,0,0,0,1
-0.934331,negative,0.565843,0.001697,0.389658,0.166433,0.222282,0,0,1,1,0,0,0,0,0
-0.560649,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,1
-0.730635,negative,0.161038,0.016856,0.139309,0.14805,0.12213,0,0,1,1,0,0,0,0,0
-0.8566,negative,0.638817,0.014193,0.398891,0.072765,0.064001,0,0,1,1,0,0,0,0,0
-0.470929,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,1
-0.824078,negative,0.101348,0.005527,0.787751,0.179083,0.106554,0,0,1,1,0,0,0,0,0
-0.839559,negative,0.482022,0.01325,0.306303,0.377361,0.170584,0,0,0,1,0,1,1,0,0
-0.903488,negative,0.269204,0.010773,0.619287,0.149001,0.200181,0,0,1,1,0,0,0,0,0
-0.476208,negative,0.098331,0.039,0.105917,0.214093,0.089912,1,0,0,1,0,0,0,0,1
-0.780408,negative,0.149892,0.01381,0.246816,0.360874,0.595708,0,0,1,1,0,0,0,0,0
-0.442048,negative,0.0997,0.043581,0.114104,0.164491,0.076423,1,1,0,1,0,0,0,1,0
-0.536807,negative,0.098331,0.039,0.105917,0.214093,0.089912,1,0,1,1,0,1,0,0,0
-0.724988,negative,0.139056,0.012717,0.456511,0.517917,0.130147,0,0,0,1,0,0,0,0,1
-0.876619,negative,0.504228,0.069154,0.443169,0.086345,0.179739,0,0,0,1,0,0,0,0,1
-0.524762,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.621002,negative,0.145543,0.01751,0.763072,0.122706,0.099805,0,0,1,1,0,0,0,1,0
-0.54607,negative,0.299597,0.009401,0.399054,0.080971,0.166669,0,0,0,1,0,0,0,0,1
-0.572932,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,1,0,0
-0.726432,negative,0.052702,0.011012,0.358527,0.19306,0.071346,0,0,1,1,0,0,0,0,0
-0.838941,negative,0.112332,0.002977,0.905528,0.107391,0.091809,0,0,1,1,0,0,0,0,0
-0.824677,negative,0.189397,0.016638,0.732479,0.172564,0.135716,0,0,1,1,0,0,0,0,0
-0.527449,negative,0.087226,0.0393,0.846385,0.108102,0.069166,0,0,1,1,0,0,0,0,0
-0.660914,negative,0.055689,0.032475,0.074211,0.054521,0.03135,1,0,0,1,0,0,0,1,0
-0.787917,negative,0.140409,0.131138,0.156677,0.176953,0.172757,0,0,0,1,0,1,0,0,0
-0.893474,negative,0.32785,0.007434,0.598744,0.224735,0.19824,0,0,1,1,0,0,0,0,0
-0.877448,negative,0.765127,0.005776,0.236179,0.055664,0.105493,0,0,0,1,0,0,0,0,1
-0.474881,negative,0.072607,0.080017,0.212108,0.129768,0.11085,0,0,1,1,0,0,0,0,0
-0.730511,negative,0.111253,0.03387,0.12396,0.200037,0.090849,0,0,0,1,0,0,1,0,0
-0.611082,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,1,0,0,0
-0.744738,negative,0.108151,0.006649,0.905132,0.086788,0.097231,0,0,1,1,0,0,0,0,0
-0.74259,negative,0.183831,0.02174,0.135254,0.268769,0.114532,0,0,0,1,0,0,1,0,0
-0.551537,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,0,1
-0.775147,negative,0.682072,0.03953,0.098364,0.084466,0.148253,0,0,0,1,0,0,0,1,0
-0.714444,negative,0.076871,0.01585,0.151394,0.368858,0.115131,0,0,1,1,0,0,0,1,0
-0.531858,negative,0.145214,0.050618,0.093316,0.358187,0.143993,0,0,0,1,0,1,0,0,0
-0.718188,negative,0.484499,0.033586,0.438766,0.031096,0.176415,0,0,0,1,0,0,0,0,1
-0.49199,negative,0.165067,0.034124,0.189435,0.182954,0.127321,0,0,0,1,0,1,0,0,0
-0.767636,negative,0.136984,0.03598,0.705627,0.22413,0.108805,0,0,1,1,0,0,0,0,0
-0.633092,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.82914,negative,0.102152,0.005386,0.78887,0.177587,0.102841,0,0,1,1,0,0,0,0,0
-0.418317,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
-0.440682,negative,0.186153,0.059282,0.098891,0.223861,0.102036,0,0,0,1,0,0,0,1,0
-0.759562,negative,0.225082,0.002088,0.738941,0.170282,0.195564,1,0,1,1,0,0,0,0,1
-0.507871,negative,0.106993,0.045272,0.122629,0.195716,0.0778,1,0,1,1,0,0,0,1,0
-0.521325,negative,0.164117,0.023321,0.143755,0.24357,0.189672,0,0,0,1,0,1,1,0,0
-0.664655,negative,0.139946,0.06227,0.127007,0.190396,0.083783,0,0,1,1,0,0,0,0,0
0.789415,positive,0.061105,0.219321,0.463207,0.185105,0.111835,0,0,1,1,0,0,0,0,0
-0.902669,negative,0.088259,0.004149,0.118766,0.06142,0.450963,1,0,0,1,0,1,0,0,0
-0.665351,negative,0.212018,0.05535,0.105186,0.166971,0.090535,0,0,0,1,0,0,0,0,0
-0.816869,negative,0.302234,0.006503,0.365803,0.109634,0.184847,0,0,0,1,0,0,0,0,1
-0.67819,negative,0.269835,0.016445,0.326108,0.036892,0.120023,0,0,0,1,0,0,0,0,1
-0.511661,negative,0.049373,0.447071,0.512898,0.067205,0.019367,0,0,1,1,0,0,0,0,0
-0.790186,negative,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.655606,negative,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.889445,negative,0.133443,0.012222,0.828945,0.114497,0.100419,0,0,1,1,0,0,0,0,0
-0.921233,negative,0.113221,0.006889,0.841116,0.106378,0.139008,0,0,1,1,0,0,0,0,0
-0.882059,negative,0.115368,0.007252,0.836274,0.121813,0.15113,0,0,1,1,0,0,0,0,0
-0.823506,negative,0.076262,0.00295,0.713569,0.21922,0.091583,0,0,1,1,0,0,0,0,0
-0.430091,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,0,1,0,0,0,1,0
-0.821113,negative,0.416308,0.007426,0.191636,0.315839,0.113028,0,0,0,1,0,0,0,0,1
-0.831078,negative,0.461327,0.013007,0.355527,0.226579,0.306928,0,0,1,1,0,0,0,0,0
-0.892339,negative,0.122736,0.005909,0.841444,0.116038,0.143997,0,0,1,1,0,0,0,0,0
-0.82978,negative,0.098396,0.002784,0.097302,0.286877,0.565424,0,0,0,1,0,1,0,0,0
-0.787231,negative,0.174402,0.010922,0.761448,0.217206,0.115476,0,0,1,1,0,0,0,0,0
-0.540277,negative,0.299597,0.009401,0.399054,0.080971,0.166669,0,0,0,1,0,0,0,0,1
-0.809443,negative,0.30094,0.00688,0.390926,0.109986,0.156229,0,0,0,1,0,0,0,0,1
-0.587412,negative,0.101099,0.037473,0.108203,0.209587,0.088946,0,0,1,1,0,0,0,0,0
